Date,SpotPriceEUR,SpotPriceDKK,HoursAvailable,LogSpotPriceEUR
2023-01-01,16.535000125,122.96166670833333,24,2.8054793539934777
2023-01-02,124.13000041666668,923.0874938333333,24,4.821329406884552
2023-01-03,145.954582875,1085.4516678333332,24,4.983295497115469
2023-01-04,58.94166633333333,438.3374997083333,24,4.076548248598635
2023-01-05,107.460416625,799.2066719999999,24,4.677122562317169
2023-01-06,116.84875033333333,869.0041681666667,24,4.760880366304943
2023-01-07,88.80875020833334,660.4637488750001,24,4.486485183525669
2023-01-08,68.941666875,512.72458675,24,4.2332607394300155
2023-01-09,129.19666654166667,960.8458353333334,24,4.861335790254563
2023-01-10,123.04541625,915.0883356666667,24,4.812553525025793
2023-01-11,83.00499933333333,617.3274989583334,24,4.418900838914395
2023-01-12,74.63749979166667,555.08541875,24,4.312643059081842
2023-01-13,66.69916670833334,496.1158327083333,24,4.200192459715103
2023-01-14,34.535833333333336,256.8925009583333,24,3.5419974323593606
2023-01-15,11.066666750000001,82.32499870833333,24,2.4039375947844537
2023-01-16,128.74874945833332,957.7641677916666,24,4.857862826551691
2023-01-17,125.60916720833335,934.394167625,24,4.833175238698148
2023-01-18,132.949583375,988.8804118333334,24,4.88996998398724
2023-01-19,145.60583333333332,1083.1729175833334,24,4.980903199062605
2023-01-20,180.65958341666666,1344.0366617500001,24,5.196614505822143
2023-01-21,144.39166733333334,1074.1687521666665,24,4.972529519345873
2023-01-22,149.34416762499998,1111.0370865416667,24,5.006253492175443
2023-01-23,202.46458366666664,1506.2233428333332,24,5.310564975777346
2023-01-24,198.13124979166665,1473.9975001250002,24,5.2889296888238215
2023-01-25,134.80333545833335,1002.8762487083333,24,4.903816941928267
2023-01-26,147.99083320833333,1100.700004625,24,4.99715033406436
2023-01-27,166.68999991666666,1239.8129196666666,24,5.1161357994550665
2023-01-28,117.75750070833334,875.820414125,24,4.768627431150836
2023-01-29,95.52624958333332,710.5199953333334,24,4.559401074465236
2023-01-30,71.86541687500001,534.5316643333333,24,4.274795159793439
2023-01-31,96.45208354166665,717.4037475,24,4.569046341416667
2023-02-01,92.662916625,689.268336,24,4.528968356128133
2023-02-02,136.1466655,1012.7783304999999,24,4.9137327274500375
2023-02-03,101.91250012500001,758.1520817916667,24,4.624114603215571
2023-02-04,143.95249975,1071.6200103333333,24,4.969483382312062
2023-02-05,112.68916733333333,838.93875625,24,4.724633296934681
2023-02-06,172.65833283333333,1285.3920795000001,24,5.151314686982544
2023-02-07,170.52666637500002,1269.1808319583333,24,5.1388916855205995
2023-02-08,133.42750008333334,992.8012516250001,24,4.8935582597872616
2023-02-09,87.84666666666668,653.8062489166667,24,4.475592870448996
2023-02-10,93.38583429166665,694.9279187916667,24,4.5367396666194
2023-02-11,85.98999975,640.0850017083334,24,4.4542310075154905
2023-02-12,122.04499879166667,909.0995865416667,24,4.804389819282208
2023-02-13,150.31333291666667,1119.666252125,24,5.012722001518269
2023-02-14,154.49291708333334,1150.8054123333334,24,5.040148251166107
2023-02-15,139.09375070833332,1036.4316685416668,24,4.935148171308616
2023-02-16,130.23291616666668,970.4637476666667,24,4.869324510162804
2023-02-17,75.33124941666667,561.2037468333333,24,4.32189504761094
2023-02-18,86.22041691666668,642.0024986666666,24,4.456907004805635
2023-02-19,99.13416645833333,738.2095820416666,24,4.596474149408038
2023-02-20,58.797500291666665,437.8399982916667,24,4.074099341954433
2023-02-21,111.52958425000001,830.5629222083334,24,4.714289885302914
2023-02-22,148.18416595833335,1103.3941650833333,24,4.998455864767518
2023-02-23,125.73416554166666,936.165835125,24,4.834169880905449
2023-02-24,93.24416704166667,693.964174875,24,4.5352215047354845
2023-02-25,79.87374920833334,594.53958125,24,4.380447253211501
2023-02-26,109.457498875,814.7345771666666,24,4.6955363357836015
2023-02-27,145.69250016666666,1084.4454219166666,24,4.981498237385339
2023-02-28,147.23583379166666,1095.7629190833334,24,4.992035612753712
2023-03-01,142.197917625,1058.3233387083335,24,4.957219873274575
2023-03-02,142.53958383333332,1060.86041525,24,4.959619742421177
2023-03-03,118.49208225,881.6804148333334,24,4.774846141887171
2023-03-04,105.27749975,783.4629133333333,24,4.656599718719777
2023-03-05,120.21250045833334,894.7454198333334,24,4.789261013851293
2023-03-06,150.23083341666668,1118.1733347916668,24,5.012173000663728
2023-03-07,101.502499875,755.441663125,24,4.620083427488891
2023-03-08,138.85458395833334,1033.3070856666666,24,4.933427226951715
2023-03-09,127.199166,946.4745915833333,24,4.845754094280753
2023-03-10,115.61374912500001,860.2629165,24,4.750254886233299
2023-03-11,92.03041666666667,684.9054196249999,24,4.522119138349662
2023-03-12,92.829584125,691.0341644583333,24,4.530765383438432
2023-03-13,36.84791625,274.29957958333335,24,3.606799070225117
2023-03-14,62.49874954166666,465.2345805416667,24,4.135146549208873
2023-03-15,108.22124991666668,805.6520869583334,24,4.68417774192304
2023-03-16,100.52500095833334,748.3562545833333,24,4.610406462316622
2023-03-17,85.56666729166666,637.1695836666667,24,4.4492958065132315
2023-03-18,109.33749891666668,814.0258305000001,24,4.694439418837814
2023-03-19,111.99208349999999,833.7562458333333,24,4.7184281857612165
2023-03-20,122.69541737499999,913.4387587916667,24,4.809705002812395
2023-03-21,108.85541666666667,810.3495839166667,24,4.690020549112777
2023-03-22,71.12958308333333,529.6412509166666,24,4.264503327394538
2023-03-23,66.472916375,495.01958916666666,24,4.196794592147425
2023-03-24,50.9470835,379.44291391666667,24,3.930787515635821
2023-03-25,18.056249958333336,134.547082875,24,2.893491882924805
2023-03-26,69.93260773913043,521.1256541739131,23,4.24753203172735
2023-03-27,89.52416645833334,667.1191634583333,24,4.494508605127198
2023-03-28,112.78999954166666,840.4158274583333,24,4.725527678588226
2023-03-29,116.06041683333332,864.7058310833332,24,4.754110890289128
2023-03-30,81.198750375,604.9587526666667,24,4.39689985757877
2023-03-31,96.72999958333332,720.4291686666667,24,4.571923587886933
2023-04-01,55.765833166666674,415.36041516666666,24,4.02116137300855
2023-04-02,67.33083329166666,501.57333604166666,24,4.209618278712101
2023-04-03,114.79791766666666,855.1729126250001,24,4.743173344928854
2023-04-04,132.06958420833334,983.9416630000001,24,4.883328936783424
2023-04-05,140.91250104166667,1049.90249375,24,4.948139137762944
2023-04-06,119.40708320833333,889.4841638333334,24,4.782538522551817
2023-04-07,107.882917125,803.75166825,24,4.681046538367567
